Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
597,0,3,3922,1,2,3,0,4,0,2,7,5,2006,2007,1,72,3,2,1,0,0,1258,1258,1,0,1402,0,0,0,2,2,1,3,7,1,3,3,648,2,16,0,0,0,0,0,3,2007,7,4,194201
598,4,3,12984,1,2,0,0,4,0,2,5,6,1977,1977,1,410,0,1,3,1283,0,0,1430,1,0,1647,1,0,2,0,3,1,3,7,1,0,2,621,2,0,0,0,0,0,0,7,2006,2,5,217500
599,1,4,1950,1,2,3,0,4,0,5,6,6,1980,1980,1,0,0,1,3,81,0,23,716,1,0,1556,1,0,2,1,3,1,0,6,1,0,2,452,2,0,0,0,0,0,0,5,2008,3,5,151000
600,9,3,10927,1,2,3,0,4,0,5,8,5,2005,2005,1,280,3,2,3,546,0,512,1058,1,0,1904,1,0,2,1,3,1,1,8,1,3,2,736,2,60,0,0,0,0,0,6,2006,2,5,275000
601,8,4,9000,1,2,0,0,4,0,0,6,6,1937,1950,1,0,0,2,0,0,0,780,780,1,0,1375,0,0,1,1,3,1,3,6,1,3,1,544,1,162,0,0,0,0,0,2,2007,2,5,141000
602,9,3,10041,1,3,3,0,4,0,5,8,5,1992,1992,1,0,3,2,3,789,0,119,908,1,0,1915,1,0,2,1,3,1,3,8,1,0,2,506,2,150,0,0,0,0,0,3,2006,2,0,220000
604,4,3,12803,1,3,3,0,4,0,2,7,5,2002,2002,1,99,3,2,3,922,0,572,1494,1,0,1494,1,0,2,0,3,1,3,6,1,0,2,530,2,36,0,0,0,0,0,11,2008,2,5,221000
605,9,3,13600,1,2,3,0,4,0,5,7,6,1965,1990,1,176,0,1,0,454,0,314,768,1,0,1986,0,0,2,1,3,1,0,7,2,2,2,486,2,42,0,0,0,0,0,10,2009,2,5,205000
606,4,3,12464,1,1,2,0,0,1,2,5,5,1996,1996,1,0,0,2,3,732,0,308,1040,1,0,1040,1,0,1,0,3,1,3,6,0,4,2,576,2,0,0,0,0,0,0,9,2009,2,5,152000
607,4,3,7800,1,2,0,0,4,1,5,5,7,1948,2002,1,0,0,1,0,603,0,293,896,1,0,2008,1,0,3,0,3,1,1,8,0,4,1,230,2,0,0,0,0,0,0,1,2006,2,5,225000
609,4,3,7943,1,2,3,0,4,0,2,4,5,1961,1961,0,192,0,1,0,903,0,126,1029,1,0,1029,1,0,1,0,3,1,0,5,0,4,1,261,2,0,0,0,0,0,0,0,2007,2,5,118500
610,9,3,11050,1,2,3,0,4,0,5,9,5,2000,2000,1,204,3,2,1,904,0,536,1440,1,0,2153,1,0,2,1,3,1,1,8,2,1,3,736,2,142,0,0,0,0,0,8,2009,2,5,313000
611,12,3,10395,1,3,3,0,2,0,7,6,6,1978,1978,1,233,0,1,3,605,0,427,1032,1,0,1032,0,0,2,0,3,1,0,6,1,0,2,564,2,0,0,0,0,0,0,5,2007,2,5,148000
612,9,3,11885,1,2,3,0,4,0,5,8,5,2001,2001,1,108,3,2,3,990,0,309,1299,1,0,1872,1,0,2,1,3,1,1,7,1,0,2,531,2,122,0,0,0,0,0,9,2009,2,5,261500
613,4,3,8402,1,2,3,0,4,0,2,5,5,2007,2007,1,0,0,2,3,206,0,914,1120,1,0,1120,0,0,1,0,3,1,0,6,0,4,0,0,2,30,0,0,0,0,0,2,2007,7,4,147000
614,2,4,1491,1,2,3,0,4,0,6,4,6,1972,1972,1,0,0,1,3,150,0,0,630,1,0,630,1,0,1,0,1,1,0,3,0,4,0,0,2,24,0,0,0,0,0,8,2010,2,5,75500
615,13,3,8800,1,2,3,0,4,0,6,6,7,1963,1963,1,156,0,2,0,763,0,173,936,1,0,1054,1,0,1,0,3,1,3,6,0,4,2,480,2,0,0,0,0,0,0,8,2010,2,0,137500
616,9,3,7861,1,3,3,0,4,0,5,6,5,2002,2003,1,0,3,2,3,457,0,326,783,1,0,1509,1,0,2,1,3,1,3,7,1,3,2,393,2,75,0,0,0,0,0,6,2006,2,5,183200
617,7,3,7227,1,2,1,0,0,1,1,6,6,1954,1954,1,0,0,1,0,0,0,832,832,1,0,832,0,0,1,0,2,1,3,4,0,4,2,528,2,0,0,0,0,0,0,6,2008,2,5,105500
618,4,3,11694,1,2,3,0,4,0,2,9,5,2007,2007,1,410,1,2,1,48,0,1685,1822,1,0,1828,0,0,2,0,3,1,3,9,1,3,3,774,2,108,0,0,0,0,0,5,2007,7,4,314813
619,9,3,12244,1,2,3,0,4,0,5,8,5,2003,2003,2,226,3,2,3,871,0,611,1482,1,0,2262,1,0,2,1,4,1,3,10,2,3,3,749,2,0,0,0,0,0,0,1,2008,2,5,305000
622,4,3,7064,1,2,3,0,4,0,2,5,6,1977,1977,1,153,0,1,0,560,0,420,980,1,0,980,0,0,1,0,3,1,0,6,0,4,2,484,2,0,0,0,0,0,0,5,2009,2,5,135000
623,1,1,2117,1,2,3,0,4,0,5,6,5,2000,2000,1,410,3,2,3,420,0,336,756,1,0,1512,0,0,2,1,2,1,3,4,1,0,2,440,2,32,0,0,0,0,0,6,2007,2,5,168500
624,9,3,10400,1,2,3,0,4,0,5,6,5,1972,1972,1,288,0,1,0,247,0,485,732,1,0,1790,1,0,1,2,4,1,0,8,1,0,2,484,2,0,0,0,0,0,0,9,2006,2,5,165150
625,4,3,10000,1,3,3,0,0,0,2,6,6,1962,1962,1,261,0,1,0,0,0,1116,1116,1,0,1116,0,0,1,1,3,1,0,5,0,4,2,440,2,0,0,0,0,0,0,3,2010,2,5,160000
626,4,3,12342,1,3,3,0,4,0,2,5,5,1960,1978,1,0,0,1,0,0,0,978,978,1,0,1422,0,0,1,0,3,1,0,6,1,0,1,286,2,0,0,0,0,0,0,1,2007,2,5,139900
627,12,3,9600,1,2,3,0,4,0,7,6,6,1955,1972,1,164,0,1,0,674,0,350,1156,1,0,1520,1,0,1,0,3,1,0,7,2,3,1,364,2,0,0,0,0,0,0,7,2010,2,5,153000
628,9,3,11606,1,3,1,0,4,2,5,5,5,1969,1969,1,192,0,2,3,650,0,390,1040,1,0,2080,0,0,1,2,4,1,2,9,2,0,2,504,2,0,0,0,0,0,0,11,2007,2,3,135000
629,12,3,9020,1,2,3,0,0,0,7,6,5,1964,1964,1,259,0,1,0,624,0,288,1248,1,0,1350,1,0,1,1,3,1,0,6,0,4,2,520,2,0,0,0,0,0,0,6,2008,2,5,168500
630,10,4,9000,1,2,3,0,0,0,5,5,6,1885,1991,1,0,0,0,2,0,0,636,636,1,0,1750,0,0,1,0,3,1,1,8,0,4,1,240,0,0,0,0,0,0,0,6,2006,2,0,124000
631,0,3,4590,1,2,3,0,4,0,2,8,5,2006,2006,2,108,3,2,3,24,0,1530,1554,1,0,1554,0,0,2,0,2,1,3,6,1,3,2,627,2,73,0,0,0,0,0,1,2007,2,5,209500
632,4,3,11900,1,2,3,0,4,0,2,7,5,1977,1977,1,209,0,1,0,822,0,564,1386,1,0,1411,0,0,2,0,3,1,0,6,1,0,2,544,2,0,0,0,0,0,0,0,2009,2,3,82500
633,4,3,9250,1,2,3,0,0,0,2,5,7,1954,2005,1,0,0,1,0,480,0,108,1056,1,0,1056,0,0,1,0,3,1,0,6,0,4,1,260,2,0,0,0,0,0,0,5,2007,2,5,139400
637,3,4,6000,1,2,3,0,4,0,0,5,4,1954,1954,1,0,0,1,0,0,0,811,811,1,0,1387,0,0,2,0,3,1,3,7,0,4,1,256,2,0,0,0,0,0,0,9,2009,2,5,93000
638,5,3,8777,1,2,3,0,4,0,2,5,7,1910,1950,1,0,0,1,2,0,0,796,796,1,0,796,0,0,1,0,2,1,0,4,0,4,0,0,1,0,0,0,0,0,0,8,2008,2,5,85000
639,0,3,3982,1,2,3,0,4,0,2,8,5,2006,2006,1,0,3,2,3,1154,0,366,1520,1,0,1567,1,0,2,0,1,1,1,7,1,3,3,648,2,0,0,0,0,0,0,10,2006,7,4,264561
640,0,3,12677,1,3,3,0,4,0,2,8,5,2003,2004,1,410,1,2,1,1218,0,300,1518,1,0,1518,0,0,1,1,1,1,1,6,1,3,2,588,2,140,0,0,0,0,0,0,2008,2,5,274000
643,9,3,10793,1,2,3,0,4,0,5,5,5,1969,1969,1,263,0,1,0,493,0,0,780,1,0,1620,0,0,2,1,4,1,0,7,0,4,2,462,2,0,0,0,0,0,0,0,2007,2,5,152000
647,4,3,10452,1,3,3,0,4,0,2,6,5,1953,1953,2,216,0,1,0,500,0,594,1094,1,0,1094,0,0,1,0,3,1,0,5,2,3,2,495,2,0,0,0,0,0,0,6,2008,2,5,155000
648,9,3,7700,1,2,3,0,4,0,5,6,5,1966,1966,1,351,0,1,0,0,0,756,756,1,0,1839,0,0,1,1,4,1,0,7,1,0,2,442,2,124,0,0,0,0,0,6,2010,2,5,155000
649,2,4,1936,1,2,3,0,4,0,6,4,6,1970,1970,1,0,0,1,3,131,0,0,630,1,0,630,1,0,1,0,1,1,0,3,0,4,0,0,2,0,0,0,0,0,0,2,2007,2,5,84500
650,9,1,8125,1,2,3,0,4,0,5,7,6,2007,2007,1,0,3,2,3,0,0,813,813,1,0,1665,0,0,2,1,3,1,3,7,0,4,2,562,2,0,0,0,0,0,0,8,2008,2,5,205950
651,10,3,9084,1,2,3,0,4,0,5,4,5,1940,1950,1,0,0,1,0,0,0,755,755,1,0,1510,1,0,1,0,4,1,0,7,1,3,1,296,1,0,0,0,0,0,0,10,2009,2,5,108000
652,9,3,8750,1,2,3,0,4,0,5,7,5,1996,1996,1,0,3,2,3,0,0,880,880,1,0,1716,0,0,2,1,2,1,3,7,1,0,2,512,2,120,0,0,0,0,0,5,2009,2,5,191000
653,8,4,10320,1,2,3,0,4,0,0,6,7,1906,1995,1,0,0,1,0,0,0,756,756,1,0,1469,0,0,1,0,3,1,0,7,0,4,1,216,2,0,0,0,0,0,0,6,2008,2,5,135000
655,1,4,1680,1,2,3,0,4,0,5,6,5,1971,1971,1,381,0,1,0,0,0,525,525,1,0,1092,0,0,1,1,3,1,0,6,0,4,1,264,2,0,0,0,0,0,0,7,2010,2,3,88000
656,4,3,10007,1,3,3,0,4,0,2,5,7,1959,2006,1,54,3,1,0,806,0,247,1053,1,0,1053,1,0,1,1,3,1,3,5,0,4,1,312,2,0,0,0,0,0,0,1,2008,2,5,145500
657,10,3,7200,1,2,1,0,4,1,5,7,6,1931,2000,1,0,0,0,3,0,0,776,776,1,0,1502,0,0,1,1,3,1,0,6,1,3,1,270,1,0,0,0,0,0,0,3,2008,2,5,149000
658,8,3,17503,1,2,3,0,4,0,0,6,5,1948,1950,1,0,0,1,0,0,0,912,912,1,0,1458,0,0,1,0,3,1,0,6,1,3,1,330,2,0,0,0,0,0,0,4,2010,2,0,97500
659,4,3,9937,1,2,3,0,0,0,2,5,7,1964,1999,1,0,0,2,0,637,0,849,1486,1,0,1486,1,0,1,0,3,1,0,7,0,4,2,480,2,0,0,0,0,0,0,7,2009,2,5,167000
660,9,3,12384,1,2,3,0,1,0,5,7,7,1976,1976,1,233,0,1,3,0,0,793,793,1,0,1935,0,0,2,1,3,1,0,7,1,0,2,550,2,113,0,0,0,0,0,9,2007,2,5,197900
663,13,3,10012,1,2,3,0,4,0,6,4,5,1972,1972,1,0,0,1,3,920,0,38,1138,1,0,1181,1,0,2,0,3,1,0,6,0,4,2,588,2,0,0,0,0,0,0,0,2008,2,5,137500
665,9,3,11194,1,3,3,0,0,0,5,8,5,2000,2000,1,40,3,2,3,0,0,1406,1406,1,0,1936,0,0,2,1,3,1,3,7,1,0,2,504,2,124,0,0,0,0,0,9,2006,2,5,230500
667,4,3,8125,1,2,3,0,4,0,2,6,5,1994,1998,1,258,0,2,3,1138,0,270,1408,1,0,1679,1,0,2,0,3,1,3,7,1,2,2,575,2,42,0,0,0,0,0,10,2008,2,5,193500
668,4,3,14175,1,2,0,0,0,1,2,5,6,1956,1987,1,0,0,1,0,988,0,200,1188,1,0,1437,1,0,1,1,3,1,0,6,1,0,2,576,2,0,0,0,0,0,0,9,2006,2,5,168000
669,5,3,11600,1,2,3,0,4,0,2,4,5,1922,1950,1,0,0,0,2,0,0,700,700,1,0,1180,0,0,1,0,2,1,2,5,1,3,1,252,2,0,0,0,0,0,0,5,2006,2,5,137500
670,9,3,8633,1,2,3,0,2,0,5,6,5,2005,2005,1,0,3,2,3,193,0,545,738,1,0,1476,1,0,2,1,3,1,3,7,0,4,2,540,2,35,0,0,0,0,0,3,2009,2,5,173500
671,10,2,6629,1,2,3,0,4,0,5,6,6,1925,1950,1,0,0,0,0,551,0,121,672,0,0,1369,1,0,2,0,3,1,0,6,0,4,1,300,2,0,0,0,0,0,0,5,2009,2,5,103600
672,4,3,11250,1,3,3,0,4,0,2,6,6,1977,1977,1,0,3,1,3,767,0,441,1208,1,0,1208,1,0,1,1,3,1,0,6,1,0,2,546,2,42,0,0,0,0,0,6,2006,2,5,165000
673,4,3,14442,1,2,3,0,4,0,2,6,7,1957,2004,1,106,0,2,0,1186,0,291,1477,1,0,1839,1,0,2,0,3,1,3,7,2,0,2,416,2,87,0,0,0,0,0,6,2007,2,5,257500
674,4,3,9200,1,2,3,0,4,0,2,6,6,1965,1965,1,0,0,1,0,892,0,244,1136,1,0,1136,1,0,1,0,3,1,0,5,1,3,1,384,2,0,0,0,0,0,0,5,2008,2,5,140000
675,1,3,2289,1,2,3,0,4,0,5,6,6,1978,1978,1,0,0,1,0,311,0,544,855,1,0,1441,0,0,2,1,3,1,0,7,1,0,2,440,2,0,0,0,0,0,0,0,2009,2,5,148500
677,5,3,9022,1,2,3,0,4,0,2,5,7,1924,2006,1,0,3,0,0,0,0,768,768,1,0,792,0,0,1,0,2,1,3,5,0,4,1,240,0,0,0,0,0,0,0,8,2009,2,5,109500
679,4,3,9945,1,3,3,0,4,0,2,5,5,1961,1961,1,57,0,1,0,827,0,161,988,1,0,988,1,0,1,0,3,1,0,5,0,4,2,572,2,0,0,0,0,0,0,10,2007,2,5,128500
680,0,3,8012,1,2,3,0,4,0,2,6,5,1980,1980,1,0,0,1,3,543,0,261,923,1,0,923,0,0,2,0,2,1,0,5,1,0,1,264,2,0,0,0,0,0,0,8,2010,2,5,143000
681,8,2,4500,1,1,0,0,4,0,0,5,5,1932,2000,1,0,0,0,0,182,0,611,793,1,0,1520,0,0,1,0,3,1,0,6,0,4,1,281,2,0,0,0,0,0,0,5,2009,2,0,159434
682,0,3,2887,1,2,1,0,4,0,2,6,5,1996,1997,1,0,0,2,3,1003,0,288,1291,1,0,1291,1,0,1,0,2,1,3,6,1,3,2,431,2,0,0,0,0,0,0,9,2008,2,5,173000
683,4,3,11248,1,3,3,0,0,0,2,9,5,2002,2002,2,215,3,2,3,1059,0,567,1626,1,0,1668,1,0,2,0,3,1,3,7,1,0,3,702,2,45,0,0,0,0,0,5,2007,2,5,285000
684,9,3,16770,1,1,3,0,1,0,5,7,5,1998,1998,1,30,3,2,3,0,0,1195,1195,1,0,1839,0,0,2,1,4,1,0,7,0,4,2,486,2,81,0,0,0,0,0,6,2010,2,5,221000
685,1,3,5062,1,3,3,0,1,0,5,7,5,1984,1984,1,0,3,1,3,828,0,180,1190,1,0,2090,1,0,2,0,3,1,3,6,1,0,2,577,2,0,0,0,0,0,0,11,2007,2,5,207500
686,9,1,10207,1,2,3,0,4,0,5,7,6,2007,2007,1,0,3,2,3,0,0,874,874,1,0,1761,0,0,3,0,3,1,3,7,0,4,2,578,2,105,0,0,0,0,0,1,2007,7,4,227875
687,1,1,5105,1,1,3,0,2,0,5,7,5,2004,2004,1,0,3,2,3,239,0,312,551,1,0,1102,0,0,2,1,2,1,3,4,0,4,2,480,2,60,0,0,0,0,0,7,2007,2,5,148800
689,0,3,7577,1,3,3,0,0,0,2,6,5,2005,2006,2,256,3,2,3,20,0,1342,1362,1,0,1362,0,0,2,0,2,1,3,6,1,3,2,460,2,28,0,0,0,0,0,6,2007,2,5,194700
690,0,4,4426,1,2,3,0,4,0,2,6,5,2004,2004,1,147,3,2,3,697,0,151,848,1,0,848,1,0,1,0,1,1,3,3,1,0,2,420,2,0,0,0,0,0,0,8,2008,2,5,141000
693,5,3,5400,1,2,3,0,0,2,2,5,6,1921,1968,1,0,0,0,0,0,0,1073,1073,1,0,1073,0,0,1,0,2,1,0,4,0,4,1,326,2,0,0,0,0,0,0,2,2006,2,0,108480
694,8,4,6120,1,2,3,0,0,0,0,5,6,1936,1950,1,0,0,0,0,0,0,927,927,1,0,1539,0,0,1,1,3,1,0,5,0,4,2,576,2,0,0,0,0,0,0,0,2009,2,5,141500
695,4,3,13811,1,3,3,0,4,0,2,6,6,1987,1987,1,72,0,1,3,980,0,92,1112,1,0,1137,1,0,2,0,2,1,3,5,1,0,2,551,2,0,0,0,0,0,0,5,2006,2,5,176000
696,5,4,6000,1,2,3,0,4,0,2,5,7,1921,1950,1,0,0,1,0,616,0,0,616,1,0,616,0,0,1,0,2,1,0,4,0,4,1,205,2,0,0,0,0,0,0,6,2006,2,5,89000
697,4,3,6420,1,3,3,0,4,0,2,5,7,1952,1952,1,0,0,2,1,210,0,219,980,1,0,1148,0,0,1,0,2,1,0,6,0,4,1,308,2,0,0,0,0,0,0,11,2006,2,5,123500
698,4,3,8450,1,2,3,0,4,0,2,5,7,1965,2009,1,0,0,1,0,553,0,224,894,1,0,894,1,0,1,0,3,1,0,5,1,3,1,336,2,144,0,0,0,0,0,0,2010,2,5,138500
699,0,1,4282,1,1,3,0,4,0,2,7,5,2004,2004,1,0,3,2,3,16,0,1375,1391,1,0,1391,0,0,2,0,2,1,3,5,0,4,2,530,2,158,0,0,0,0,0,5,2008,2,5,196000
700,4,3,14331,1,2,3,0,4,0,2,8,5,2002,2002,1,410,3,2,1,1274,0,526,1800,1,0,1800,1,0,2,0,3,1,3,7,1,3,3,765,2,78,0,0,0,0,0,8,2006,2,5,312500
701,4,3,9600,1,2,3,0,4,0,2,7,5,1969,1969,1,168,0,1,0,0,0,1164,1164,1,0,1164,0,0,1,1,3,1,0,6,0,4,2,528,2,0,0,0,0,0,0,5,2006,3,5,140000
703,3,4,7630,1,2,3,0,4,0,5,5,7,1900,1996,1,0,0,0,3,0,0,360,360,1,0,1812,0,0,2,0,4,1,3,8,1,5,2,672,0,0,0,0,0,0,0,8,2010,2,5,140000
704,4,3,8400,1,2,3,0,4,0,2,7,5,2004,2005,1,109,3,2,3,712,0,761,1473,1,0,1484,1,0,2,0,3,1,3,7,0,4,2,606,2,35,0,0,0,0,0,8,2010,2,5,213000
706,4,3,17673,1,1,2,0,1,2,2,7,5,1971,2002,2,351,0,1,3,1219,0,424,1643,1,0,1824,1,0,2,0,2,1,3,5,2,0,2,739,2,48,0,0,0,0,0,6,2007,2,5,302000
707,0,3,6240,1,2,3,0,4,0,2,8,5,2006,2006,1,176,3,2,3,863,0,461,1324,1,0,1324,1,0,2,0,2,1,3,6,1,3,2,550,2,38,0,0,0,0,0,2,2009,2,5,254000
708,9,3,9018,1,3,3,0,4,0,5,7,5,2007,2007,1,0,3,2,3,0,0,728,728,1,0,1456,0,0,2,1,3,1,3,8,1,3,2,400,2,24,0,0,0,0,0,5,2007,7,4,179540
709,4,3,7162,1,3,3,0,4,0,2,5,7,1966,1966,0,41,0,2,0,0,0,876,876,1,0,904,0,0,1,0,3,1,0,6,0,4,1,408,2,0,0,0,0,0,0,2,2008,2,0,109900
710,5,3,4130,1,3,3,0,4,0,2,3,6,1935,2003,1,0,3,1,0,0,0,270,270,1,0,729,0,0,1,0,2,1,0,5,0,4,0,0,0,0,0,0,0,0,0,5,2008,2,5,52000
711,8,0,8712,1,2,1,0,4,1,0,4,7,1900,1950,1,0,0,3,0,0,0,859,859,1,0,1178,0,0,1,0,2,1,0,7,0,4,1,384,0,0,0,0,0,0,0,4,2010,2,0,102776
712,0,3,4671,1,3,1,0,4,0,2,8,5,1988,1989,1,0,3,2,3,767,0,461,1228,1,0,1228,1,0,2,0,2,1,3,5,1,3,2,472,2,120,0,0,0,0,0,10,2008,2,5,189000
714,9,3,13517,1,3,3,0,1,0,5,6,7,1976,2005,1,289,3,1,0,533,0,192,725,1,0,1479,0,0,2,1,3,1,3,6,0,4,2,475,2,44,0,0,0,0,0,7,2010,2,5,130500
715,4,3,10140,1,2,3,0,4,0,2,6,5,1974,1974,1,174,0,1,3,0,0,1064,1064,1,0,1350,0,0,2,0,3,1,0,7,1,0,2,478,2,0,0,0,0,0,0,1,2009,2,5,165000
716,10,4,10800,1,2,0,0,4,0,5,7,7,1890,1998,1,0,0,0,0,0,0,718,718,1,0,2554,0,0,1,1,3,1,0,8,0,4,2,704,1,48,0,0,0,0,0,5,2007,2,5,159500
717,4,3,10000,1,2,3,0,4,0,2,5,6,1973,2000,1,0,0,1,3,1084,0,92,1176,1,0,1178,0,0,1,1,3,1,3,5,1,2,2,439,2,0,0,0,0,0,0,9,2008,2,5,157000
719,4,3,9920,1,3,3,0,4,0,2,5,6,1969,1969,1,0,0,1,3,523,0,448,971,1,0,971,0,0,1,1,3,1,0,5,1,5,1,300,2,0,0,0,0,0,0,8,2006,2,5,128500
720,0,3,6563,1,3,2,0,1,1,2,8,5,1985,1985,1,0,3,2,3,1148,0,594,1742,1,0,1742,1,0,2,0,2,1,3,5,1,0,2,564,2,28,0,0,0,0,0,2,2006,2,5,275000
721,0,4,4426,1,2,3,0,4,0,2,6,5,2004,2004,1,169,3,2,3,662,0,186,848,1,0,848,1,0,1,0,1,1,3,3,0,4,2,420,2,0,0,0,0,0,0,8,2010,2,5,143000
722,4,3,8120,1,2,3,0,4,0,2,4,7,1970,1970,1,0,0,1,0,191,0,673,864,1,0,864,0,0,1,0,3,1,0,5,0,4,2,463,2,0,0,0,0,0,0,5,2009,2,5,124500
723,8,3,8172,1,2,3,0,4,0,0,4,6,1954,1972,1,0,0,2,0,0,0,941,941,1,0,1470,0,0,2,0,4,1,0,7,0,4,1,548,2,0,0,0,0,0,0,8,2008,2,5,135000
725,4,3,6960,1,2,3,0,4,0,2,4,6,1970,1970,1,0,0,1,0,375,0,250,864,1,0,864,0,0,1,0,3,1,3,5,0,4,2,660,2,0,0,0,0,0,0,9,2009,2,5,120500
726,4,3,17673,1,3,3,0,0,0,2,6,7,1988,2007,1,260,3,1,3,808,0,72,880,1,0,1680,1,0,2,0,3,1,3,5,1,3,2,540,2,44,0,0,0,0,0,2,2009,2,5,222000
727,4,3,7314,1,2,3,0,4,0,2,7,5,2007,2007,2,82,3,2,3,724,0,508,1232,1,0,1232,1,0,2,0,2,1,3,6,0,4,2,632,2,0,0,0,0,0,0,3,2009,2,5,194500
728,14,3,11475,1,2,3,0,0,0,2,5,5,1958,1958,1,95,0,1,0,0,0,1584,1584,1,0,1776,1,0,2,0,4,1,0,9,0,4,3,888,2,25,0,0,0,0,0,5,2009,3,0,110000
729,5,4,6240,1,2,3,0,4,0,0,4,5,1925,1950,1,0,0,1,0,152,0,628,780,1,0,1208,0,0,1,0,2,1,0,5,0,4,2,539,2,23,0,0,0,0,0,4,2009,2,5,103000
730,0,3,5389,1,3,3,0,4,0,2,8,5,1995,1996,1,0,3,2,3,1180,0,415,1595,1,0,1616,1,0,2,0,2,1,3,5,1,0,2,608,2,152,0,0,0,0,0,7,2010,2,5,236500
731,12,3,9590,1,3,3,0,0,0,7,7,5,2003,2003,1,410,3,2,1,786,0,82,868,1,0,1146,1,0,2,0,3,1,3,6,1,3,2,438,2,22,0,0,0,0,0,8,2007,2,5,187500
732,9,3,11404,1,3,3,0,4,0,5,7,5,1998,1999,1,202,3,2,3,252,0,901,1153,1,0,2031,0,0,2,1,3,1,3,8,1,0,2,541,2,84,0,0,0,0,0,5,2008,2,5,222500
733,4,3,10000,1,2,3,0,0,0,2,5,6,1961,1983,1,0,0,1,0,594,0,270,864,1,0,1144,1,0,1,0,3,1,0,6,1,0,1,264,2,0,0,0,0,0,0,7,2009,2,5,131400
734,4,3,8978,1,3,3,0,0,0,2,5,5,1968,1968,1,0,0,2,0,0,0,948,948,1,0,948,0,0,1,0,3,1,0,6,0,4,1,300,2,0,0,0,0,0,0,8,2007,2,3,108000
737,9,3,10463,1,3,1,0,1,0,5,8,5,2005,2005,1,0,3,2,3,0,0,893,893,1,0,1801,0,0,2,1,3,1,3,8,1,3,3,800,2,116,0,0,0,0,0,6,2006,2,5,239900
738,14,3,10800,1,2,3,0,4,0,2,5,5,1987,1988,1,0,0,1,3,1200,0,0,1200,1,0,1200,2,0,3,0,3,1,0,5,0,4,0,0,2,0,0,0,0,0,0,7,2009,2,2,179000
739,9,3,9313,1,3,3,0,4,0,5,7,5,2004,2004,1,0,3,2,3,0,0,864,864,1,0,1728,0,0,2,1,3,1,3,7,0,4,2,572,2,56,0,0,0,0,0,0,2009,2,5,190000
740,10,4,9600,1,2,3,0,4,0,5,5,7,1910,2002,1,0,0,0,2,0,0,264,264,1,0,1432,0,0,2,0,2,1,0,7,0,4,2,360,2,0,0,0,0,0,0,8,2007,2,0,132000
741,4,3,6768,1,3,3,0,4,0,2,6,7,1961,1996,1,0,0,1,0,832,0,80,912,1,0,912,1,0,1,0,3,1,3,5,0,4,1,288,2,0,0,0,0,0,0,8,2008,2,5,142000
742,4,3,8450,1,2,3,0,4,0,2,7,5,2000,2001,1,108,0,2,3,0,0,1349,1349,1,0,1349,0,0,2,0,3,1,0,6,0,4,2,539,2,55,0,0,0,0,0,2,2007,2,5,179000
743,12,3,12886,1,3,3,0,4,0,7,5,6,1963,1999,1,0,0,1,3,444,0,76,520,1,0,1464,0,0,2,0,3,1,0,6,1,0,2,480,2,0,0,0,0,0,0,10,2009,2,5,175000
744,0,3,5395,1,3,1,0,4,0,2,8,5,1993,1993,1,0,3,2,3,733,0,604,1337,1,0,1337,1,0,2,0,2,1,3,5,1,0,2,462,2,0,0,0,0,0,0,10,2008,2,5,180000
746,9,3,8795,1,3,3,0,4,0,5,7,5,2000,2000,1,0,3,2,3,300,0,652,952,1,0,2256,0,0,2,1,4,1,3,8,1,0,2,554,2,54,0,0,0,0,0,0,2009,2,5,236000
747,10,4,11700,1,3,3,0,0,0,5,7,7,1885,2003,1,0,3,3,0,0,0,1240,1240,0,0,2640,0,0,1,1,4,1,3,8,1,3,3,864,0,0,0,0,0,0,0,8,2009,2,5,265979
748,4,3,10593,1,3,3,0,4,0,2,7,5,1996,1996,1,338,3,2,3,919,0,801,1720,1,0,1720,1,0,2,0,3,1,3,7,1,0,2,527,2,56,0,0,0,0,0,7,2010,2,5,260400
750,8,4,8800,1,2,3,0,0,0,0,4,7,1910,2004,1,0,0,0,0,0,0,576,576,1,0,1140,0,0,1,0,3,1,0,7,0,4,0,0,0,160,0,0,0,0,0,6,2010,2,5,96500
751,9,3,7750,1,2,3,0,4,0,5,7,5,2003,2003,1,0,3,2,3,0,0,660,660,1,0,1320,0,0,2,1,3,1,3,6,0,4,2,400,2,48,0,0,0,0,0,1,2007,2,5,162000
752,4,3,9236,1,3,3,0,4,0,2,6,5,1997,1997,1,0,0,2,3,1200,0,279,1479,1,0,1494,1,0,2,0,3,1,3,6,0,4,2,576,2,27,0,0,0,0,0,5,2006,2,5,217000
